,geometry,peoples
3382,"POLYGON ((37.76957562479902 55.74429288469548, 37.77309213265772 55.74868338096818, 37.76869004927389 55.75261785586628, 37.76077129869456 55.75216138033435, 37.7572561637546 55.74777074646343, 37.76165840627514 55.74383672569323, 37.76957562479902 55.74429288469548))",16128.913517857167
3383,"POLYGON ((37.76957562479902 55.74429288469548, 37.77397676652706 55.74035812356747, 37.78189425649626 55.74081340456897, 37.78541213675564 55.74520376302134, 37.7810111548453 55.74913897832197, 37.77309213265772 55.74868338096818, 37.76957562479902 55.74429288469548))",26088.39485146894
3384,"POLYGON ((37.77038653709204 55.84902578799699, 37.77479884508389 55.84509401872128, 37.78273657271258 55.8455525316246, 37.7862635322137 55.8499431299024, 37.78185138490311 55.85387535341632, 37.77391211720844 55.85341652438476, 37.77038653709204 55.84902578799699))",0.0
3385,"POLYGON ((37.77051016429466 55.66057616029143, 37.76700150685934 55.65618586935631, 37.77139341289688 55.65224870946358, 37.77929381758028 55.65270138642126, 37.78280384162728 55.65709153980801, 37.77841209457808 55.66102915381479, 37.77051016429466 55.66057616029143))",24954.50499995061
3386,"POLYGON ((37.77051016429466 55.66057616029143, 37.77841209457808 55.66102915381479, 37.781922707115 55.66541933924643, 37.77753002238423 55.66935666873668, 37.76962656591567 55.66890335865078, 37.766117320562 55.66451303566652, 37.77051016429466 55.66057616029143))",29775.768935540356
3387,"POLYGON ((37.77053475446527 55.62287468464127, 37.76264071613293 55.62242239872658, 37.75913635973135 55.61803213335217, 37.76352467719161 55.61409429116932, 37.77141719300622 55.61454626032599, 37.77492291368007 55.6189363883942, 37.77053475446527 55.62287468464127))",3557.9142191342826
3388,"POLYGON ((37.77053475446527 55.62287468464127, 37.77404106211431 55.62726484563241, 37.76965196678701 55.63120285804841, 37.76175640535353 55.63075025537874, 37.75825146254686 55.6263599570774, 37.76264071613293 55.62242239872658, 37.77053475446527 55.62287468464127))",1419.5943810347576
3389,"POLYGON ((37.77053475446527 55.62287468464127, 37.77492291368007 55.6189363883942, 37.78281722180865 55.61938779905777, 37.78632489378658 55.62377782251725, 37.7819368935055 55.62771657287416, 37.77404106211431 55.62726484563241, 37.77053475446527 55.62287468464127))",0.0
3390,"POLYGON ((37.77127385841127 55.84070331035894, 37.76333794287248 55.84024423336092, 37.75981492820014 55.83585341532184, 37.76422645011714 55.83192181212782, 37.77216082693988 55.83238057281238, 37.77568522036024 55.83677125297497, 37.77127385841127 55.84070331035894))",0.0
3391,"POLYGON ((37.77127385841127 55.84070331035894, 37.77479884508389 55.84509401872128, 37.77038653709204 55.84902578799699, 37.76244908224447 55.84856639468914, 37.75892547489907 55.84417554844492, 37.76333794287248 55.84024423336092, 37.77127385841127 55.84070331035894))",0.0
3392,"POLYGON ((37.77127385841127 55.84070331035894, 37.77568522036024 55.83677125297497, 37.7836214085161 55.83722944974636, 37.78714777399419 55.84162002000419, 37.78273657271258 55.8455525316246, 37.77479884508389 55.84509401872128, 37.77127385841127 55.84070331035894))",0.0
3393,"POLYGON ((37.77134572224909 55.7276421749049, 37.76343156607088 55.72718664897204, 37.75991819999519 55.72279610653399, 37.7643176187036 55.71886122758345, 37.77223024459096 55.71931643697661, 37.77574498186097 55.72370684183059, 37.77134572224909 55.7276421749049))",9330.038542020891
3394,"POLYGON ((37.77134572224909 55.7276421749049, 37.77574498186097 55.72370684183059, 37.78365940915901 55.72416149011732, 37.78717610768663 55.72855178780803, 37.78277700786483 55.73248757505217, 37.77486104952539 55.73203261040636, 37.77134572224909 55.7276421749049))",7620.275498196011
3395,"POLYGON ((37.77227631192955 55.64392100651354, 37.76788534319113 55.64785845075234, 37.75998673380391 55.64740521458193, 37.75648061762259 55.64301485095093, 37.76087174464631 55.63907786077935, 37.76876882976463 55.63953078020092, 37.77227631192955 55.64392100651354))",19731.46906972839
3396,"POLYGON ((37.77227631192955 55.64392100651354, 37.78017519159779 55.64437336690241, 37.78368462734402 55.64876348806952, 37.77929381758028 55.65270138642126, 37.77139341289688 55.65224870946358, 37.76788534319113 55.64785845075234, 37.77227631192955 55.64392100651354))",749.9743899806267
3397,"POLYGON ((37.77309213265772 55.74868338096818, 37.7810111548453 55.74913897832197, 37.78452962625623 55.75352936689326, 37.7801277027039 55.75746429596541, 37.7722071477089 55.75700838226279, 37.76869004927389 55.75261785586628, 37.77309213265772 55.74868338096818))",14691.462603727632
3398,"POLYGON ((37.77393370646481 55.81573431937411, 37.76600240529738 55.81527619132729, 37.76248116749831 55.81088545894976, 37.76688985365298 55.80695299245014, 37.77481961788051 55.80741080417266, 37.77834223269218 55.81180139868961, 37.77393370646481 55.81573431937411))",6370.318181561633
3399,"POLYGON ((37.77393370646481 55.81573431937411, 37.77834223269218 55.81180139868961, 37.78627380598541 55.81225864704321, 37.78979839054522 55.81664913219476, 37.78539002494325 55.82058250711052, 37.77745691395479 55.82012494261401, 37.77393370646481 55.81573431937411))",2468.6657003528962
3400,"POLYGON ((37.77486104952539 55.73203261040636, 37.78277700786483 55.73248757505217, 37.78629429716316 55.73687790321102, 37.78189425649626 55.74081340456897, 37.77397676652706 55.74035812356747, 37.77046084905458 55.73596765759311, 37.77486104952539 55.73203261040636))",4004.327546503703
3401,"POLYGON ((37.77662856374194 55.71538081818597, 37.78454146058657 55.71583515011026, 37.78805756853378 55.72022541715823, 37.78365940915901 55.72416149011732, 37.77574498186097 55.72370684183059, 37.77223024459096 55.71931643697661, 37.77662856374194 55.71538081818597))",16414.618047373595
3402,"POLYGON ((37.77664760079176 55.67768393084063, 37.76874261755248 55.67723030419541, 37.76523278409157 55.67283994933666, 37.76962656591567 55.66890335865078, 37.77753002238423 55.66935666873668, 37.78104122360035 55.6737468860384, 37.77664760079176 55.67768393084063))",15695.89259030883
3403,"POLYGON ((37.77664760079176 55.67768393084063, 37.78104122360035 55.6737468860384, 37.7889464769861 55.67419963610059, 37.7924596348825 55.6785897473146, 37.78806617178061 55.68252724627893, 37.78015939087638 55.68207417983776, 37.77664760079176 55.67768393084063))",0.0
3404,"POLYGON ((37.77745691395479 55.82012494261401, 37.78539002494325 55.82058250711052, 37.7889152029508 55.82497302080525, 37.78450589252321 55.82890610812664, 37.7765712432473 55.82844822749085, 37.77304744288779 55.82405757570241, 37.77745691395479 55.82012494261401))",482.12639355897426
3405,"POLYGON ((37.77835974611639 55.77411416154102, 37.77043612373819 55.7736576151511, 37.76691784357997 55.76926702903057, 37.77132181147196 55.76533312710561, 37.77924389986373 55.76578935715361, 37.78276355414944 55.77017980543908, 37.77835974611639 55.77411416154102))",0.0
3406,"POLYGON ((37.77835974611639 55.77411416154102, 37.7818799921255 55.77850463942175, 37.77747524125326 55.7824387087821, 37.76955008429861 55.78198184605371, 37.76603121299326 55.7775912303329, 37.77043612373819 55.7736576151511, 37.77835974611639 55.77411416154102))",0.0
3407,"POLYGON ((37.77835974611639 55.77411416154102, 37.78276355414944 55.77017980543908, 37.79068744783719 55.77063547302409, 37.79420906803065 55.77502581284249, 37.78980542055271 55.77896062316763, 37.7818799921255 55.77850463942175, 37.77835974611639 55.77411416154102))",0.0
3408,"POLYGON ((37.77839467697174 55.69872800707385, 37.77488170858179 55.69433769521, 37.77927720873595 55.69040122029828, 37.78718551774496 55.69085460311518, 37.79069985509176 55.6952447771869, 37.78630451467217 55.6991817062632, 37.77839467697174 55.69872800707385))",6910.478307678632
3409,"POLYGON ((37.77922719966887 55.80347759606289, 37.78715723585865 55.80393452826993, 37.79068122716238 55.80832498470387, 37.78627380598541 55.81225864704321, 37.77834223269218 55.81180139868961, 37.77481961788051 55.80741080417266, 37.77922719966887 55.80347759606289))",27847.26336130446
3410,"POLYGON ((37.780111815094 55.79515353507909, 37.78804031477188 55.79561015113597, 37.79156371301097 55.80000057867781, 37.78715723585865 55.80393452826993, 37.77922719966887 55.80347759606289, 37.77570517734435 55.79908703044329, 37.780111815094 55.79515353507909))",15311.977128771128
3411,"POLYGON ((37.7801277027039 55.75746429596541, 37.7836467654569 55.76185471448105, 37.77924389986373 55.76578935715361, 37.77132181147196 55.76533312710561, 37.7678041222705 55.76094257075985, 37.7722071477089 55.75700838226279, 37.7801277027039 55.75746429596541))",13624.534751314717
3412,"POLYGON ((37.78015939087638 55.68207417983776, 37.78806617178061 55.68252724627893, 37.79157991930726 55.68691738900916, 37.78718551774496 55.69085460311518, 37.77927720873595 55.69040122029828, 37.77576482959342 55.68601093978045, 37.78015939087638 55.68207417983776))",0.0
3413,"POLYGON ((37.78105621683736 55.63604509560453, 37.77315886159972 55.6355930517877, 37.76965196678701 55.63120285804841, 37.77404106211431 55.62726484563241, 37.7819368935055 55.62771657287416, 37.78544515321726 55.63210662907768, 37.78105621683736 55.63604509560453))",0.0
3414,"POLYGON ((37.78189425649626 55.74081340456897, 37.78629429716316 55.73687790321102, 37.79421205779125 55.73733230611763, 37.79773130993306 55.7417225265276, 37.79333142976461 55.74565848210277, 37.78541213675564 55.74520376302134, 37.78189425649626 55.74081340456897))",9673.776804095345
3415,"POLYGON ((37.7836214085161 55.83722944974636, 37.78803166417016 55.83329665019014, 37.7959681241511 55.83375396664011, 37.79949586791271 55.83814439857085, 37.79508577361153 55.84207765240818, 37.78714777399419 55.84162002000419, 37.7836214085161 55.83722944974636))",0.0
3416,"POLYGON ((37.78456506447185 55.64043518437729, 37.78017519159779 55.64437336690241, 37.77227631192955 55.64392100651354, 37.76876882976463 55.63953078020092, 37.77315886159972 55.6355930517877, 37.78105621683736 55.63604509560453, 37.78456506447185 55.64043518437729))",18289.554022325163
3417,"POLYGON ((37.78456506447185 55.64043518437729, 37.79246421364023 55.6408866688911, 37.79597501491227 55.64527665229257, 37.79158530168893 55.64921528897523, 37.78368462734402 55.64876348806952, 37.78017519159779 55.64437336690241, 37.78456506447185 55.64043518437729))",986.5734534864196
3418,"POLYGON ((37.78542316235515 55.7075085553769, 37.77751179537626 55.70705453981842, 37.77399823754931 55.70266419678322, 37.77839467697174 55.69872800707385, 37.78630451467217 55.6991817062632, 37.78981944202906 55.70357191150168, 37.78542316235515 55.7075085553769))",30231.110529457164
3419,"POLYGON ((37.78542316235515 55.7075085553769, 37.78893867991214 55.71189879160746, 37.78454146058657 55.71583515011026, 37.77662856374194 55.71538081818597, 37.77311441628837 55.71099044415408, 37.77751179537626 55.70705453981842, 37.78542316235515 55.7075085553769))",33686.34968329648
3420,"POLYGON ((37.78542316235515 55.7075085553769, 37.78981944202906 55.70357191150168, 37.79773107901826 55.7040250496747, 37.80124796616146 55.70841514788206, 37.79685184692904 55.71235224596897, 37.78893867991214 55.71189879160746, 37.78542316235515 55.7075085553769))",27293.71083536638
3421,"POLYGON ((37.78717610768663 55.72855178780803, 37.79509233652266 55.72900587453637, 37.79861099712883 55.73339606465769, 37.79421205779125 55.73733230611763, 37.78629429716316 55.73687790321102, 37.78277700786483 55.73248757505217, 37.78717610768663 55.72855178780803))",0.0
3422,"POLYGON ((37.78803166417016 55.83329665019014, 37.7836214085161 55.83722944974636, 37.77568522036024 55.83677125297497, 37.77216082693988 55.83238057281238, 37.7765712432473 55.82844822749085, 37.78450589252321 55.82890610812664, 37.78803166417016 55.83329665019014))",0.0
3423,"POLYGON ((37.78804031477188 55.79561015113597, 37.780111815094 55.79515353507909, 37.77659038506553 55.79076299853133, 37.7809960791766 55.78682921608358, 37.78892304293373 55.78728551598674, 37.79244584829964 55.79167591446195, 37.78804031477188 55.79561015113597))",21222.48958314226
3424,"POLYGON ((37.78804031477188 55.79561015113597, 37.79244584829964 55.79167591446195, 37.80037461898682 55.79213165108663, 37.8038993926199 55.79652194032831, 37.79949402037296 55.80045663127486, 37.79156371301097 55.80000057867781, 37.78804031477188 55.79561015113597))",12468.324233427918
3425,"POLYGON ((37.78893867991214 55.71189879160746, 37.79685184692904 55.71235224596897, 37.80036932503599 55.71674237498902, 37.79597226616618 55.72067918770485, 37.78805756853378 55.72022541715823, 37.78454146058657 55.71583515011026, 37.78893867991214 55.71189879160746))",24874.150601024117
3426,"POLYGON ((37.78979839054522 55.81664913219476, 37.79773177303207 55.81710581672564, 37.80125832816625 55.82149619210422, 37.79685012388838 55.82543002129754, 37.7889152029508 55.82497302080525, 37.78539002494325 55.82058250711052, 37.78979839054522 55.81664913219476))",11142.47665114074
3427,"POLYGON ((37.78980542055271 55.77896062316763, 37.79332763323677 55.78335099240169, 37.78892304293373 55.78728551598674, 37.7809960791766 55.78682921608358, 37.77747524125326 55.7824387087821, 37.7818799921255 55.77850463942175, 37.78980542055271 55.77896062316763))",0.0
3428,"POLYGON ((37.78980542055271 55.77896062316763, 37.79420906803065 55.77502581284249, 37.80213476714172 55.77548091751157, 37.80565835406654 55.77987114845598, 37.80125486784042 55.78380641305036, 37.79332763323677 55.78335099240169, 37.78980542055271 55.77896062316763))",0.0
3429,"POLYGON ((37.78982643356828 55.66587177292631, 37.781922707115 55.66541933924643, 37.77841209457808 55.66102915381479, 37.78280384162728 55.65709153980801, 37.79070604173373 55.65754365710244, 37.79421802093872 55.66193370475978, 37.78982643356828 55.66587177292631))",1714.2271770985753
3430,"POLYGON ((37.78982643356828 55.66587177292631, 37.79333900202413 55.67026185244939, 37.7889464769861 55.67419963610059, 37.78104122360035 55.6737468860384, 37.77753002238423 55.66935666873668, 37.781922707115 55.66541933924643, 37.78982643356828 55.66587177292631))",22637.61983090332
3431,"POLYGON ((37.78982643356828 55.66587177292631, 37.79421802093872 55.66193370475978, 37.8021220165945 55.66238526194022, 37.80563595177436 55.66677520346301, 37.80124452477369 55.67071372583498, 37.79333900202413 55.67026185244939, 37.78982643356828 55.66587177292631))",0.0
3432,"POLYGON ((37.79070604173373 55.65754365710244, 37.78280384162728 55.65709153980801, 37.77929381758028 55.65270138642126, 37.78368462734402 55.64876348806952, 37.79158530168893 55.64921528897523, 37.7950966918327 55.65360530459208, 37.79070604173373 55.65754365710244))",0.0
3433,"POLYGON ((37.79156371301097 55.80000057867781, 37.79949402037296 55.80045663127486, 37.80301938764787 55.80484694940335, 37.79861307179083 55.80878135326965, 37.79068122716238 55.80832498470387, 37.78715723585865 55.80393452826993, 37.79156371301097 55.80000057867781))",19793.96693556011
3434,"POLYGON ((37.79156912499535 55.76231006590169, 37.7836467654569 55.76185471448105, 37.7801277027039 55.75746429596541, 37.78452962625623 55.75352936689326, 37.79245045223519 55.75398440214604, 37.79597088802089 55.75837468260941, 37.79156912499535 55.76231006590169))",26833.905108175873
3435,"POLYGON ((37.79156912499535 55.76231006590169, 37.79509015288939 55.76670037612988, 37.79068744783719 55.77063547302409, 37.78276355414944 55.77017980543908, 37.77924389986373 55.76578935715361, 37.7836467654569 55.76185471448105, 37.79156912499535 55.76231006590169))",4874.833534874073
3436,"POLYGON ((37.79156912499535 55.76231006590169, 37.79597088802089 55.75837468260941, 37.8038935179183 55.75882915530858, 37.80741591890123 55.76321932725735, 37.80301431709849 55.76715516481576, 37.79509015288939 55.76670037612988, 37.79156912499535 55.76231006590169))",9062.190545599238
3437,"POLYGON ((37.79157991930726 55.68691738900916, 37.78806617178061 55.68252724627893, 37.7924596348825 55.6785897473146, 37.80036668531195 55.67904193690201, 37.80388180070644 55.68343194162294, 37.79948849800309 55.6873698947951, 37.79157991930726 55.68691738900916))",0.0
3438,"POLYGON ((37.79246421364023 55.6408866688911, 37.7968529903835 55.63694774820778, 37.80475240827119 55.63739835675331, 37.80826457455419 55.64178820216772, 37.80387595813743 55.64572757705297, 37.79597501491227 55.64527665229257, 37.79246421364023 55.6408866688911))",1205.3159838974357
3439,"POLYGON ((37.79334277779374 55.63255779719644, 37.78544515321726 55.63210662907768, 37.7819368935055 55.62771657287416, 37.78632489378658 55.62377782251725, 37.79422099435549 55.62422867423778, 37.79773061845227 55.62861859268413, 37.79334277779374 55.63255779719644))",4008.7916797773973
3440,"POLYGON ((37.79509015288939 55.76670037612988, 37.80301431709849 55.76715516481576, 37.80653731095659 55.77154536634967, 37.80213476714172 55.77548091751157, 37.79420906803065 55.77502581284249, 37.79068744783719 55.77063547302409, 37.79509015288939 55.76670037612988))",0.0
3441,"POLYGON ((37.79597226616618 55.72067918770485, 37.79949033542741 55.72506934736287, 37.79509233652266 55.72900587453637, 37.78717610768663 55.72855178780803, 37.78365940915901 55.72416149011732, 37.78805756853378 55.72022541715823, 37.79597226616618 55.72067918770485))",7709.558163669894
3442,"POLYGON ((37.79597226616618 55.72067918770485, 37.80036932503599 55.71674237498902, 37.80828429221734 55.71719526770173, 37.81180373169417 55.72158528910516, 37.80740683397414 55.72552255607985, 37.79949033542741 55.72506934736287, 37.79597226616618 55.72067918770485))",22106.38797133371
3443,"POLYGON ((37.79685127363291 55.75004873262676, 37.79245045223519 55.75398440214604, 37.78452962625623 55.75352936689326, 37.7810111548453 55.74913897832197, 37.78541213675564 55.74520376302134, 37.79333142976461 55.74565848210277, 37.79685127363291 55.75004873262676))",32556.923965051847
3444,"POLYGON ((37.79685127363291 55.75004873262676, 37.80477236980857 55.75050288933562, 37.80829417810779 55.75489303152467, 37.8038935179183 55.75882915530858, 37.79597088802089 55.75837468260941, 37.79245045223519 55.75398440214604, 37.79685127363291 55.75004873262676))",31833.734374713385
3445,"POLYGON ((37.7968529903835 55.63694774820778, 37.79246421364023 55.6408866688911, 37.78456506447185 55.64043518437729, 37.78105621683736 55.63604509560453, 37.78544515321726 55.63210662907768, 37.79334277779374 55.63255779719644, 37.7968529903835 55.63694774820778))",6696.19991054131
3446,"POLYGON ((37.79860996264072 55.69569759916806, 37.79069985509176 55.6952447771869, 37.78718551774496 55.69085460311518, 37.79157991930726 55.68691738900916, 37.79948849800309 55.6873698947951, 37.80300420379014 55.69175993085294, 37.79860996264072 55.69569759916806))",357.1306618955365
3447,"POLYGON ((37.79860996264072 55.69569759916806, 37.80212625901066 55.70008766638801, 37.79773107901826 55.7040250496747, 37.78981944202906 55.70357191150168, 37.78630451467217 55.6991817062632, 37.79069985509176 55.6952447771869, 37.79860996264072 55.69569759916806))",12834.383161870843
3448,"POLYGON ((37.79860996264072 55.69569759916806, 37.80300420379014 55.69175993085294, 37.8109145804036 55.69221187553233, 37.81443224526947 55.69660180451201, 37.81003816522571 55.70053992708193, 37.80212625901066 55.70008766638801, 37.79860996264072 55.69569759916806))",21950.143306754413
3449,"POLYGON ((37.79861411197513 55.84646811235333, 37.79420307206072 55.8504010782566, 37.7862635322137 55.8499431299024, 37.78273657271258 55.8455525316246, 37.78714777399419 55.84162002000419, 37.79508577361153 55.84207765240818, 37.79861411197513 55.84646811235333))",0.0
3450,"POLYGON ((37.79948849800309 55.6873698947951, 37.80388180070644 55.68343194162294, 37.81179064830552 55.68388357028444, 37.81530772201598 55.68827346810667, 37.8109145804036 55.69221187553233, 37.80300420379014 55.69175993085294, 37.79948849800309 55.6873698947951))",1616.0162450773028
3451,"POLYGON ((37.79949033542741 55.72506934736287, 37.80740683397414 55.72552255607985, 37.81092686536985 55.7299126079417, 37.80652902762947 55.73384958937545, 37.79861099712883 55.73339606465769, 37.79509233652266 55.72900587453637, 37.79949033542741 55.72506934736287))",1834.7587754883189
3452,"POLYGON ((37.80037727324019 55.82982042503943, 37.7959681241511 55.83375396664011, 37.78803166417016 55.83329665019014, 37.78450589252321 55.82890610812664, 37.7889152029508 55.82497302080525, 37.79685012388838 55.82543002129754, 37.80037727324019 55.82982042503943))",0.0
3453,"POLYGON ((37.80037727324019 55.82982042503943, 37.79685012388838 55.82543002129754, 37.80125832816625 55.82149619210422, 37.80919351997407 55.82195231235846, 37.81272204650875 55.82634257755628, 37.80831400425436 55.83027686107339, 37.80037727324019 55.82982042503943))",12990.62782645014
3454,"POLYGON ((37.80037727324019 55.82982042503943, 37.80831400425436 55.83027686107339, 37.81184312577714 55.83466715445454, 37.80743413872632 55.83860115038077, 37.79949586791271 55.83814439857085, 37.7959681241511 55.83375396664011, 37.80037727324019 55.82982042503943))",0.0
3455,"POLYGON ((37.80124452477369 55.67071372583498, 37.80475904996579 55.67510369904422, 37.80036668531195 55.67904193690201, 37.7924596348825 55.6785897473146, 37.7889464769861 55.67419963610059, 37.79333900202413 55.67026185244939, 37.80124452477369 55.67071372583498))",3298.9944892600183
3456,"POLYGON ((37.80124452477369 55.67071372583498, 37.80563595177436 55.66677520346301, 37.8135417431051 55.66722620007862, 37.81705763507664 55.6716160350615, 37.81266636913743 55.67555501168445, 37.80475904996579 55.67510369904422, 37.80124452477369 55.67071372583498))",6298.892049182525
3457,"POLYGON ((37.80125486784042 55.78380641305036, 37.80477904802353 55.78819667323071, 37.80037461898682 55.79213165108663, 37.79244584829964 55.79167591446195, 37.78892304293373 55.78728551598674, 37.79332763323677 55.78335099240169, 37.80125486784042 55.78380641305036))",16128.913517857167
3458,"POLYGON ((37.80125486784042 55.78380641305036, 37.80565835406654 55.77987114845598, 37.81358585872761 55.78032568975599, 37.81711141320736 55.7847158114192, 37.81270808893045 55.78865153032891, 37.80477904802353 55.78819667323071, 37.80125486784042 55.78380641305036))",0.0
3459,"POLYGON ((37.8021220165945 55.66238526194022, 37.79421802093872 55.66193370475978, 37.79070604173373 55.65754365710244, 37.7950966918327 55.65360530459208, 37.80299916098044 55.6540565455641, 37.8065125063381 55.6584464552256, 37.8021220165945 55.66238526194022))",0.0
3460,"POLYGON ((37.8021220165945 55.66238526194022, 37.8065125063381 55.6584464552256, 37.8144167704142 55.65889713581329, 37.81793207180205 55.66328693911423, 37.8135417431051 55.66722620007862, 37.80563595177436 55.66677520346301, 37.8021220165945 55.66238526194022))",0.0
3461,"POLYGON ((37.80212625901066 55.70008766638801, 37.81003816522571 55.70053992708193, 37.8135564214377 55.70492988704429, 37.80916140256572 55.70886772458708, 37.80124796616146 55.70841514788206, 37.79773107901826 55.7040250496747, 37.80212625901066 55.70008766638801))",7571.170032185374
3462,"POLYGON ((37.80213903289935 55.81317170011044, 37.79773177303207 55.81710581672564, 37.78979839054522 55.81664913219476, 37.78627380598541 55.81225864704321, 37.79068122716238 55.80832498470387, 37.79861307179083 55.80878135326965, 37.80213903289935 55.81317170011044))",25427.7031269622
3463,"POLYGON ((37.80213903289935 55.81317170011044, 37.81007268609365 55.81362750458124, 37.81360061783267 55.81801774142123, 37.80919351997407 55.82195231235846, 37.80125832816625 55.82149619210422, 37.79773177303207 55.81710581672564, 37.80213903289935 55.81317170011044))",28016.90042570484
3464,"POLYGON ((37.80477904802353 55.78819667323071, 37.81270808893045 55.78865153032891, 37.8162342374367 55.79304168104817, 37.81182997036408 55.79697711322107, 37.8038993926199 55.79652194032831, 37.80037461898682 55.79213165108663, 37.80477904802353 55.78819667323071))",29440.95894001329
3465,"POLYGON ((37.80652902762947 55.73384958937545, 37.81004965113514 55.73823967152104, 37.80565087297662 55.74217636724266, 37.79773130993306 55.7417225265276, 37.79421205779125 55.73733230611763, 37.79861099712883 55.73339606465769, 37.80652902762947 55.73384958937545))",0.0
3466,"POLYGON ((37.80652902762947 55.73384958937545, 37.81092686536985 55.7299126079417, 37.81884516495682 55.73036525437688, 37.82236715930748 55.73475519803616, 37.81796948342654 55.73869263377593, 37.81004965113514 55.73823967152104, 37.80652902762947 55.73384958937545))",5106.968465106172
3467,"POLYGON ((37.80653731095659 55.77154536634967, 37.81446327996294 55.77199959184784, 37.81798824060818 55.77638968428039, 37.81358585872761 55.78032568975599, 37.80565835406654 55.77987114845598, 37.80213476714172 55.77548091751157, 37.80653731095659 55.77154536634967))",0.0
3468,"POLYGON ((37.80738871386282 55.65011745467837, 37.80299916098044 55.6540565455641, 37.7950966918327 55.65360530459208, 37.79158530168893 55.64921528897523, 37.79597501491227 55.64527665229257, 37.80387595813743 55.64572757705297, 37.80738871386282 55.65011745467837))",0.0
3469,"POLYGON ((37.80914008861764 55.63345869804011, 37.80475240827119 55.63739835675331, 37.7968529903835 55.63694774820778, 37.79334277779374 55.63255779719644, 37.79773061845227 55.62861859268413, 37.80562851158726 55.62906888501158, 37.80914008861764 55.63345869804011))",20651.0805241094
3470,"POLYGON ((37.80914008861764 55.63345869804011, 37.81703977444392 55.63390843052429, 37.82055330522268 55.63829813773015, 37.81616578587838 55.64223825068967, 37.80826457455419 55.64178820216772, 37.80475240827119 55.63739835675331, 37.80914008861764 55.63345869804011))",0.0
3471,"POLYGON ((37.80916140256572 55.70886772458708, 37.81268025031468 55.71325771535734, 37.80828429221734 55.71719526770173, 37.80036932503599 55.71674237498902, 37.79685184692904 55.71235224596897, 37.80124796616146 55.70841514788206, 37.80916140256572 55.70886772458708))",22334.058768292114
3472,"POLYGON ((37.80916140256572 55.70886772458708, 37.8135564214377 55.70492988704429, 37.82147012644445 55.70538158599929, 37.82499034331742 55.70977143829799, 37.82059548625968 55.71370973014256, 37.81268025031468 55.71325771535734, 37.80916140256572 55.70886772458708))",27597.271897977582
3473,"POLYGON ((37.80917208878342 55.74656647949731, 37.80477236980857 55.75050288933562, 37.79685127363291 55.75004873262676, 37.79333142976461 55.74565848210277, 37.79773130993306 55.7417225265276, 37.80565087297662 55.74217636724266, 37.80917208878342 55.74656647949731))",20968.033986541686
3474,"POLYGON ((37.80917208878342 55.74656647949731, 37.81709345436862 55.74701975756838, 37.82061663466191 55.75140976126103, 37.81621707757651 55.75534662540835, 37.80829417810779 55.75489303152467, 37.80477236980857 55.75050288933562, 37.80917208878342 55.74656647949731))",32347.10970118822
3475,"POLYGON ((37.81007268609365 55.81362750458124, 37.80213903289935 55.81317170011044, 37.79861307179083 55.80878135326965, 37.80301938764787 55.80484694940335, 37.81095150282103 55.80530243808697, 37.81447883995685 55.80969264639462, 37.81007268609365 55.81362750458124))",19396.659074201325
3476,"POLYGON ((37.81007268609365 55.81362750458124, 37.81447883995685 55.80969264639462, 37.82241276306773 55.81014757071105, 37.82594207088967 55.8145376687901, 37.82153607971946 55.81847298134308, 37.81360061783267 55.81801774142123, 37.81007268609365 55.81362750458124))",34449.71647309819
3477,"POLYGON ((37.81096385542982 55.84299147177073, 37.80655392318165 55.84692517993543, 37.79861411197513 55.84646811235333, 37.79508577361153 55.84207765240818, 37.79949586791271 55.83814439857085, 37.80743413872632 55.83860115038077, 37.81096385542982 55.84299147177073))",0.0
3478,"POLYGON ((37.81266636913743 55.67555501168445, 37.81618285188314 55.67994487817442, 37.81179064830552 55.68388357028444, 37.80388180070644 55.68343194162294, 37.80036668531195 55.67904193690201, 37.80475904996579 55.67510369904422, 37.81266636913743 55.67555501168445))",1624.9445116246911
3479,"POLYGON ((37.81266636913743 55.67555501168445, 37.81705763507664 55.6716160350615, 37.82496522220746 55.67206647066132, 37.82848307178755 55.67645619869869, 37.82409196760206 55.68039562961815, 37.81618285188314 55.67994487817442, 37.81266636913743 55.67555501168445))",1111.5691851498573
3480,"POLYGON ((37.81268025031468 55.71325771535734, 37.82059548625968 55.71370973014256, 37.82411629543383 55.71809961306957, 37.81972049916583 55.7220376197171, 37.81180373169417 55.72158528910516, 37.80828429221734 55.71719526770173, 37.81268025031468 55.71325771535734))",22976.89395970408
3481,"POLYGON ((37.81270808893045 55.78865153032891, 37.81711141320736 55.7847158114192, 37.82504072354456 55.78516978889691, 37.82856824640282 55.78955980087154, 37.82416508477313 55.79349597414251, 37.8162342374367 55.79304168104817, 37.81270808893045 55.78865153032891))",5955.153787108071
3482,"POLYGON ((37.8135417431051 55.66722620007862, 37.81793207180205 55.66328693911423, 37.82583813093147 55.66373705886675, 37.82935538916585 55.66812675540168, 37.82496522220746 55.67206647066132, 37.81705763507664 55.6716160350615, 37.8135417431051 55.66722620007862))",0.0
3483,"POLYGON ((37.8144167704142 55.65889713581329, 37.8065125063381 55.6584464552256, 37.80299916098044 55.6540565455641, 37.80738871386282 55.65011745467837, 37.81529145127021 55.65056781923483, 37.81880616226474 55.65495759067895, 37.8144167704142 55.65889713581329))",0.0
