area_id,facility_id,area_name,type_id,square,sports
1047984,120620,площадка для игры в футбол,24,2400.0,[3]
1047985,120620,универсальная спортивная площадка №2,12,800.0,"[3, 21]"
1047986,120620,сектор для прыжков в длину №1,49,90.0,[4]
1047987,120620,сектор для прыжков в длину №2,49,90.0,[4]
1047988,118584,универсальная спортивная площадка №1,12,200.0,[21]
1047989,118584,универсальная спортивная площадка №2,12,114.4,[21]
1047990,119361,зал тренажерный №1,7,36.0,"[21, 94]"
1047991,119361,зал тренажерный №2,7,54.0,"[28, 21, 30]"
1047994,117653,сектор для прыжков в длину №2,49,120.0,[4]
1047995,117653,сектор для прыжков в длину №1,49,120.0,[4]
1047996,117653,дорожка легкоатлетическая,4,380.0,[4]
1047997,117638,городок тренажерный (воркаут) старого типа,27,552.0,"[21, 39]"
1047998,117172,универсальная спортивная площадка №1,12,180.0,[21]
1048000,117172,универсальная спортивная площадка №3,12,600.0,[21]
1048001,117172,универсальная спортивная площадка №2,12,325.0,[21]
1048005,117647,универсальная спортивная площадка,12,119.0,"[21, 7]"
1048006,118602,городок тренажерный (воркаут) нового типа №2,26,702.0,[39]
1048007,118602,полоса препятствий,40,180.0,[21]
1048008,118602,универсальная спортивная площадка №2,12,240.0,"[3, 21]"
1048009,118052,городок тренажерный универсальный,18,392.0,[21]
1048010,117048,полоса препятствий,40,100.0,[21]
1048012,118603,дорожка легкоатлетическая,4,850.0,[4]
1048013,118603,зал тренажерный,7,225.0,"[28, 30]"
1048014,117362,дорожка легкоатлетическая,4,180.0,[4]
1048015,119012,сектор для прыжков в длину,49,120.0,[4]
1048016,119012,городок тренажерный (воркаут) нового типа,26,136.0,"[21, 39]"
1048017,120748,площадка для игры в настольный теннис,33,119.0,[15]
1048018,120748,универсальная спортивная площадка №2,12,322.0,"[3, 21]"
1048019,120912,зал спортивный,5,336.0,[2]
1048020,120912,городок тренажерный универсальный №1,18,1012.0,[21]
1048021,120912,универсальная спортивная площадка,12,220.0,"[2, 3]"
1048022,120253,универсальная спортивная площадка №2,12,408.0,"[2, 21]"
1048023,118681,универсальная спортивная площадка,12,595.0,"[2, 3, 21]"
1048024,118592,универсальная спортивная площадка №2,12,140.94,[21]
1048025,118592,универсальная спортивная площадка №1,12,160.0,[21]
1048026,118586,зал спортивный,5,75.88,"[20, 21]"
1048027,118590,универсальная спортивная площадка,12,157.41,[21]
1048028,120142,стрелковый тир крытый,6,65.07,"[58, 22]"
1048029,120142,зал тренажерный,7,140.77,"[21, 30]"
1048030,120142,зал спортивный №2,5,130.16,"[2, 21, 7]"
1048031,120142,городок тренажерный универсальный,18,336.0,[21]
1048035,117495,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,18.0,[21]
1048036,118153,зал спортивный № 2,5,132.0,"[2, 21]"
1048037,118356,полоса препятствий,40,68.0,[21]
1048038,118176,площадка детская игровая учреждения Департамента образования,55,48.0,[74]
1048039,118176,городок тренажерный (воркаут) старого типа,27,70.0,"[21, 39]"
1048040,118174,городок тренажерный (воркаут) старого типа,27,462.0,[39]
1048041,117169,сектор для прыжков в длину,49,40.0,[4]
1048042,117169,городок тренажерный (воркаут) старого типа,27,416.0,"[21, 39]"
1048043,117169,дорожка легкоатлетическая,4,440.0,"[4, 92]"
1048044,117169,площадка для игры в футбол,24,1350.0,[3]
1048045,117632,зал спортивный №1,5,152.0,"[2, 3, 21]"
1048046,117632,зал спортивный №2,5,50.4,"[21, 7]"
1048047,117169,универсальная спортивная площадка №3,12,60.0,"[65, 3, 21]"
1048048,117632,дорожка легкоатлетическая,4,135.0,[4]
1048049,120469,сектор для прыжков в длину,49,50.0,[4]
1048050,120467,площадка детская игровая учреждения Департамента образования,55,200.0,[74]
1048051,120467,полоса препятствий,40,144.0,[21]
1048052,118591,универсальная спортивная площадка №1,12,580.0,"[2, 21]"
1048053,118595,универсальная спортивная площадка,12,200.0,[21]
1048054,118595,зал спортивный №1,5,75.88,[21]
1048056,118588,зал спортивный №2,5,281.53,[21]
1048057,118587,зал спортивный,5,140.0,[21]
1048058,118587,универсальная спортивная площадка,12,75.88,[21]
1048059,117634,зал спортивный,5,70.5,"[65, 21]"
1048060,105252,городок тренажерный (воркаут) нового типа,26,80.0,[39]
1048061,105252,городок тренажерный универсальный,18,90.0,[21]
1048062,120165,универсальная спортивная площадка,12,800.0,"[2, 21]"
1048063,120165,городок тренажерный (воркаут) нового типа,26,800.0,"[21, 39]"
1048064,120165,сектор для прыжков в длину,49,225.0,[4]
1048065,117073,универсальная спортивная площадка,12,300.0,"[2, 21, 7]"
1048066,117073,городок тренажерный (воркаут) старого типа,27,150.0,[21]
1048067,117077,универсальная спортивная площадка №1,12,450.0,[21]
1048068,117077,площадка для игры в футбол,24,510.0,[3]
1048069,117077,универсальная спортивная площадка №2,12,594.0,"[2, 7]"
1048072,117077,городок тренажерный (воркаут) старого типа,27,143.0,[39]
1048073,117077,универсальная спортивная площадка №3,12,350.0,"[2, 7]"
1048074,118300,универсальная спортивная площадка №3,12,264.0,"[3, 4]"
1048075,118194,зал спортивный,5,45.0,[21]
1048077,118197,площадка для игры в футбол,24,1100.0,[3]
1048078,118140,полоса препятствий,40,50.0,[21]
1048079,120764,зал спортивный №3,5,63.0,[21]
1048082,117722,площадка для игры в волейбол,42,312.0,"[21, 7]"
1048083,117722,площадка для игры в баскетбол,28,312.0,"[2, 21]"
1048084,120443,универсальная спортивная площадка,12,286.0,[21]
1048085,120443,зал спортивный,5,26.88,"[81, 21]"
1048086,117637,зал спортивный,5,55.84,"[65, 21]"
1048087,120913,универсальная спортивная площадка,12,450.0,"[2, 3]"
1048088,120913,площадка для игры в волейбол,42,400.0,[7]
1048090,117636,бассейн плавательный крытый,22,62.99,"[12, 52]"
1048091,117636,зал спортивный,5,75.1,"[65, 21]"
1048092,117354,зал спортивный,5,288.0,"[2, 21]"
1048093,117635,полоса препятствий,40,100.0,[21]
1048094,117635,сектор для прыжков в длину,49,63.0,[4]
1048097,117882,полоса препятствий,40,328.75,[21]
1048098,117882,площадка детская игровая учреждения Департамента образования,55,49.0,"[74, 21]"
1048099,117353,городок тренажерный (воркаут) нового типа №1,26,469.0,[39]
1048100,117353,автодром детский учебный,50,346.5,[97]
1048101,117353,городок тренажерный (воркаут) нового типа №2,26,780.0,[39]
1048102,119604,городок тренажерный (воркаут) нового типа,26,800.0,[21]
1048103,119604,городок тренажерный (воркаут) старого типа,27,200.0,[21]
1048104,119604,бассейн плавательный крытый,22,119.0,[12]
1048106,117881,сектор для прыжков в длину,49,120.0,[4]
1048107,117881,городок тренажерный (воркаут) старого типа,27,105.0,"[21, 39]"
1048108,117881,полоса препятствий,40,96.41,[21]
1048109,117881,дорожка легкоатлетическая,4,300.0,"[4, 92]"
1048110,117355,зал спортивный №1,5,139.8,"[2, 21]"
1048111,117355,зал спортивный №2,5,278.13,"[21, 6]"
1048112,117355,площадка детская игровая учреждения Департамента образования,55,729.0,[74]
1048113,117355,универсальная спортивная площадка №2,12,324.0,"[2, 7]"
1048114,117355,автодром детский учебный,50,357.0,[97]
1048115,120325,бассейн плавательный 25-ти метровый крытый,20,625.0,[12]
1048116,120325,зал тренажерный,7,326.0,"[28, 21, 30]"
1048117,118277,универсальная спортивная площадка,12,150.0,[21]
1048118,118280,городок тренажерный (воркаут) старого типа,27,228.76,[39]
1048119,118280,зал спортивный,5,96.0,"[81, 21]"
1048120,118260,зал тренажерный,7,54.0,[21]
1048121,118281,зал спортивный,5,84.0,[21]
1048122,118281,универсальная спортивная площадка,12,210.0,[21]
1048123,118279,универсальная спортивная площадка,12,195.0,"[2, 21]"
1048124,118279,автодром детский учебный,50,200.0,"[97, 18]"
1048125,118279,зал спортивный,5,70.0,[21]
1048126,119539,дорожка легкоатлетическая,4,750.0,[4]
1048127,118278,универсальная спортивная площадка №1,12,78.0,"[2, 21]"
1048128,118276,универсальная спортивная площадка,12,255.0,[21]
1048129,119536,дорожка легкоатлетическая,4,750.0,"[4, 92]"
1048131,119315,дорожка легкоатлетическая,4,300.0,[4]
1048132,102334,городок тренажерный (воркаут) нового типа,26,36.0,"[43, 21, 39]"
1048133,121162,универсальная спортивная площадка,12,425.5,"[3, 21]"
1048134,117626,универсальная спортивная площадка,12,864.0,"[2, 3]"
1048135,119473,зал спортивный,5,72.0,[21]
1048136,119473,универсальная спортивная площадка,12,190.0,[21]
1048137,119472,зал спортивный №1,5,288.0,"[2, 7]"
1048138,119472,зал спортивный №2,5,144.0,"[2, 3]"
1048139,117628,площадка для игры в футбол,24,450.0,"[105, 3]"
1048141,117628,универсальная спортивная площадка,12,199.5,"[3, 21]"
1048142,117300,зал тренажерный,7,117.5,"[43, 28]"
1048143,119519,сектор для прыжков в длину,49,45.0,[4]
1048144,119519,площадка детская игровая учреждения Департамента образования,55,50.0,[74]
1048145,119516,городок тренажерный универсальный,18,150.0,"[21, 39]"
1048146,120375,полоса препятствий №1,40,470.0,[21]
1048147,118762,городок тренажерный (воркаут) старого типа,27,108.0,"[21, 39]"
1048148,118763,городок тренажерный (воркаут) старого типа,27,96.0,"[21, 39]"
1048149,119823,сектор для прыжков в длину,49,24.0,[4]
1048150,119820,сектор для прыжков в длину,49,135.0,[4]
1048151,118134,городок тренажерный (воркаут) старого типа,27,280.0,[21]
1048152,118962,городок тренажерный (воркаут) нового типа,26,48.0,"[21, 39]"
1048153,119656,зал спортивный,5,48.0,"[65, 21]"
1048154,119359,площадка детская игровая учреждения Департамента образования,55,168.0,"[74, 21]"
1048155,119130,универсальная спортивная площадка,12,450.0,"[2, 3, 21, 7]"
1048156,119130,полоса препятствий,40,150.0,"[21, 39]"
1048158,117931,городок тренажерный универсальный,18,297.0,[21]
1048159,117930,зал спортивный,5,48.0,"[65, 21]"
1048160,117928,зал спортивный,5,288.0,"[2, 7]"
1048162,120425,городок тренажерный универсальный,18,1848.0,"[21, 39]"
1048163,120426,дорожка легкоатлетическая,4,1500.0,[4]
1048164,120426,площадка для игры в футбол,24,3150.0,[3]
1048165,120426,городок тренажерный (воркаут) старого типа,27,170.0,[21]
1048166,120426,городок тренажерный универсальный,18,50.0,[21]
1048167,117936,зал спортивный,5,162.0,"[2, 7]"
1048168,117936,дорожка легкоатлетическая,4,495.0,[4]
1048169,117935,площадка для игры в баскетбол,28,400.0,[2]
1048170,118149,универсальная спортивная площадка №1,12,375.0,"[1, 21]"
1048171,118149,дорожка легкоатлетическая,4,1020.0,[4]
1048172,118149,площадка для игры в волейбол №2,42,880.0,[7]
1048173,118149,универсальная спортивная площадка №2,12,50.0,"[3, 21]"
1048174,118149,универсальная спортивная площадка №3,12,50.0,"[2, 21]"
1048175,118149,городок тренажерный универсальный,18,20.0,"[21, 30]"
1048176,118149,городок тренажерный (воркаут) нового типа,26,24.0,[39]
1048177,117090,полоса препятствий,40,135.0,[21]
1048178,117090,дорожка легкоатлетическая,4,210.0,[4]
1048179,117089,универсальная спортивная площадка,12,70.0,"[2, 3, 21]"
1048180,117089,зал спортивный,5,77.36,[21]
1048187,117312,зал спортивный №2,5,288.0,"[2, 3, 21]"
1048188,117485,дорожка легкоатлетическая,4,180.0,"[4, 92]"
1048189,119419,площадка для игры в волейбол,42,338.0,"[21, 7]"
1048191,117529,спортивнный зал,5,273.98,"[2, 21]"
1048192,117529,площадка для игры в футбол,24,1350.0,[3]
1048193,117529,городок тренажерный универсальный,18,40.0,"[21, 39]"
1048195,119876,дорожка легкоатлетическая,4,495.0,[4]
1048196,119876,площадка для игры в волейбол,42,200.0,[7]
1048197,119876,универсальная спортивная площадка,12,420.0,"[65, 2, 21]"
1048198,119242,площадка для игры в футбол,24,3200.0,[3]
1048199,119242,дорожка легкоатлетическая,4,144.0,[4]
1048202,119242,площадка детская игровая учреждения Департамента образования,55,425.0,"[65, 92, 21]"
1048203,119242,универсальная спортивная площадка №2,12,209.0,"[2, 21]"
1048204,117311,сектор для прыжков в длину,49,50.0,[4]
1048205,120415,площадка для игры в футбол,24,1500.0,[3]
1048206,117079,универсальная спортивная площадка №1,12,480.0,"[2, 21]"
1048207,117079,дорожка легкоатлетическая,4,440.0,[4]
1048208,117120,зал спортивный,5,288.0,"[2, 21]"
1048209,119174,зал спортивный,5,61.2,[21]
1048212,119173,зал спортивный,5,68.14,[21]
1048213,119175,городок тренажерный (воркаут) старого типа,27,50.0,[21]
1048216,118775,зал спортивный,5,54.08,[21]
1048217,118771,зал спортивный,5,75.65,"[65, 21]"
1048218,118771,универсальная спортивная площадка,12,193.2,[21]
1048219,119176,дорожка легкоатлетическая,4,573.6,[4]
1048220,119176,городок тренажерный универсальный,18,173.24,[21]
1048221,119176,зал тренажерный,7,52.26,[21]
1048222,119177,зал спортивный,5,69.89,[21]
1048223,119177,городок тренажерный (воркаут) старого типа,27,90.0,[21]
1048224,118768,зал спортивный №2,5,50.79,[21]
1048225,118768,зал спортивный №1,5,58.8,"[65, 21]"
1048226,118348,сектор для прыжков в длину,49,74.0,[4]
1048227,117225,универсальная спортивная площадка,12,364.0,"[2, 92, 21]"
1048228,117225,зал спортивный,5,269.68,"[2, 21]"
1048229,118348,полоса препятствий,40,216.0,[21]
1048230,118861,сектор для прыжков в длину,49,100.0,[4]
1048231,118346,городок тренажерный (воркаут) старого типа №2,27,375.0,"[65, 21, 39]"
1048232,119848,зал тренажерный,7,20.0,"[21, 30]"
1048233,118928,зал спортивный №1,5,162.0,"[2, 21]"
1048234,118928,городок тренажерный универсальный,18,40.0,[21]
1048235,117574,универсальная спортивная площадка,12,55.0,[21]
1048236,116775,универсальная спортивная площадка №1,12,576.0,"[92, 21, 7]"
1048237,120196,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,40.0,[21]
1048238,119898,универсальная спортивная площадка №3,12,800.0,"[2, 3, 21]"
1048239,120494,универсальная спортивная площадка,12,299.0,"[2, 3, 21]"
1048240,120493,универсальная спортивная площадка,12,476.0,"[2, 3, 21]"
1048241,118966,универсальная спортивная площадка,12,495.0,"[65, 92, 21]"
1048245,120197,бассейн плавательный 25-ти метровый крытый,20,275.0,[12]
1048246,119899,универсальная спортивная площадка,12,234.0,[21]
1048247,119899,зал спортивный,5,75.37,[21]
1048248,119765,универсальная спортивная площадка №1,12,435.0,"[0, 1, 21]"
1048249,120081,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,21.0,"[52, 21]"
1048250,120087,дорожка легкоатлетическая,4,555.0,"[4, 92]"
1048251,120080,дорожка легкоатлетическая,4,307.5,"[4, 92]"
1048252,120080,сектор для прыжков в длину,49,120.0,[4]
1048253,119881,площадка для игры в футбол,24,726.0,[3]
1048254,118960,автодром детский учебный,50,60000.0,[18]
1048255,117569,зал спортивный,5,50.0,"[65, 21]"
1048256,119260,площадка для игры в футбол,24,880.0,[3]
1048257,119260,дорожка легкоатлетическая,4,340.0,[4]
1048258,119030,универсальная спортивная площадка,12,630.0,"[3, 92, 21]"
1048259,119766,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,48.0,[21]
1048260,118479,универсальная спортивная площадка,12,408.0,[2]
1048261,119257,универсальная спортивная площадка №1,12,330.0,"[2, 3, 21]"
1048262,120262,универсальная спортивная площадка №3,12,345.0,"[65, 21, 7]"
1048264,120262,универсальная спортивная площадка №1,12,714.0,"[65, 3, 21]"
1048265,119651,городок тренажерный (воркаут) старого типа,27,75.0,[39]
1048266,118921,зал спортивный,5,72.0,[21]
1048267,118921,универсальная спортивная площадка,12,280.0,[21]
1048268,119029,универсальная спортивная площадка,12,512.0,"[65, 21]"
1048269,119650,полоса препятствий,40,75.0,[21]
1048270,120326,площадка для игры в волейбол,42,1550.0,[7]
1048271,120882,универсальная спортивная площадка,12,420.0,[3]
1048272,118917,зал спортивный,5,60.0,"[65, 21]"
1048274,120259,площадка детская игровая учреждения Департамента образования,55,196.0,[21]
1048275,120259,универсальная спортивная площадка №1,12,936.0,"[65, 3, 21]"
1048276,114426,универсальная спортивная площадка,12,392.0,[2]
1048277,114426,сектор для прыжков в длину,49,75.0,[4]
1048278,114426,площадка для игры в футбол,24,1800.0,[3]
1048279,114426,городок тренажерный универсальный,18,162.0,"[21, 30]"
1048280,114426,дорожка легкоатлетическая,4,520.0,[4]
1048281,114426,зал спортивный,5,162.0,"[2, 3, 21, 7]"
1048282,120242,универсальная спортивная площадка,12,350.0,"[2, 21]"
1048283,120242,зал спортивный №2,5,144.0,"[2, 21]"
1048284,120246,сектор для прыжков в длину,49,30.0,[4]
1048285,117836,полоса препятствий,40,120.0,[21]
1048286,118920,дорожка легкоатлетическая,4,660.0,[4]
1048287,118920,сектор для прыжков в длину,49,200.0,[4]
1048288,118920,универсальная спортивная площадка,12,529.0,"[65, 21, 7]"
1048291,119594,универсальная спортивная площадка №1,12,1000.0,"[2, 3]"
1048292,119594,универсальная спортивная площадка №2,12,338.0,"[2, 3]"
1048293,119594,универсальная спортивная площадка №3,12,323.0,"[2, 3]"
1048294,119852,городок тренажерный (воркаут) старого типа,27,240.0,"[21, 39]"
1048295,119852,зал спортивный,5,153.0,"[2, 21, 7]"
1048296,116693,зал спортивный,5,162.0,"[2, 3, 4, 7]"
1048297,116693,городок тренажерный (воркаут) старого типа,27,225.0,[21]
1048298,120266,универсальная спортивная площадка,12,560.0,"[2, 3, 21]"
1048299,117991,универсальная спортивная площадка,12,252.81,"[65, 21]"
1048300,118969,площадка для игры в волейбол,42,621.0,[7]
1048301,118969,универсальная спортивная площадка №3,12,100.0,"[65, 21, 7]"
1048302,117996,зал спортивный,5,75.5,"[65, 21]"
1048303,117994,универсальная спортивная площадка,12,240.0,[21]
1048304,117992,городок тренажерный универсальный,18,164.5,[21]
1048305,117992,зал тренажерный,7,72.78,[21]
1048306,116692,городок тренажерный универсальный,18,112.0,[21]
1048307,117993,универсальная спортивная площадка №1,12,375.0,"[65, 2, 7]"
1048308,117997,дорожка легкоатлетическая,4,260.0,[4]
1048309,117997,городок тренажерный универсальный,18,1137.92,[21]
1048310,116692,полоса препятствий,40,250.0,[21]
1048311,117998,универсальная спортивная площадка,12,49.6,"[65, 2]"
1048312,117995,универсальная спортивная площадка,12,154.5,"[65, 21]"
1048313,116694,зал спортивный,5,66.0,"[65, 21]"
1048315,119360,зал тренажерный,7,49.5,[30]
1048316,117660,городок тренажерный (воркаут) старого типа,27,60.0,[39]
1048317,119559,универсальная спортивная площадка №1,12,800.0,"[2, 21, 7]"
1048318,119559,универсальная спортивная площадка №2,12,180.0,"[65, 3, 21]"
1048323,121163,"площадка детская игровая в парке, «Кораблик»",37,747.0,[74]
1048324,117037,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,21.0,[21]
1048325,119023,полоса препятствий,40,120.0,[21]
1048326,118462,универсальная спортивная площадка,12,780.0,"[0, 1, 2, 21]"
1048327,118462,городок тренажерный (воркаут) старого типа,27,187.0,"[65, 21]"
1048329,117971,сектор для прыжков в длину,49,75.0,[4]
1048330,117657,площадка для игры в настольный теннис,33,196.0,[15]
1048331,117657,городок тренажерный (воркаут) старого типа,27,153.0,[39]
1048332,117657,площадка детская игровая учреждения Департамента образования,55,256.0,[74]
1048333,117864,зал спортивный,5,72.37,[21]
1048334,117860,зал спортивный,5,69.11,[21]
1048335,117860,универсальная спортивная площадка №1,12,88.16,[21]
1048336,117860,универсальная спортивная площадка №2,12,104.0,[21]
1048337,118454,площадка для игры в волейбол №1,42,162.0,[7]
1048338,118454,дорожка легкоатлетическая,4,1300.0,[4]
1048339,118454,городок тренажерный (воркаут) нового типа,26,150.0,"[21, 39]"
1048340,118454,площадка для игры в футбол,24,1800.0,[3]
1048341,118454,площадка для игры в настольный теннис,33,80.0,[15]
1048342,117865,зал спортивный,5,94.08,[21]
1048343,118464,универсальная спортивная площадка,12,107.9,[21]
1048345,117062,универсальная спортивная площадка,12,1456.0,"[1, 2, 21]"
1048346,117867,зал спортивный,5,68.97,[21]
1048347,117862,зал спортивный,5,75.4,[21]
1048348,117862,городок тренажерный (воркаут) старого типа,27,180.0,[21]
1048349,118460,площадка для игры в волейбол,42,144.5,"[21, 7]"
1048351,118460,площадка для игры в футбол,24,800.0,[3]
1048352,118455,городок тренажерный (воркаут) старого типа,27,250.0,"[21, 39]"
1048353,118455,полоса препятствий,40,500.0,[21]
1048354,118455,площадка для игры в баскетбол,28,448.0,"[2, 21]"
1048355,118455,площадка для игры в волейбол,42,448.0,[7]
1048356,118455,площадка для игры в футбол,24,1012.0,[3]
1048357,118455,универсальная спортивная площадка,12,800.0,"[0, 1, 21]"
1048359,118072,универсальная спортивная площадка №1,12,600.0,"[1, 7]"
1048360,118072,дорожка легкоатлетическая,4,900.0,[4]
1048361,118072,универсальная спортивная площадка №3,12,3150.0,"[2, 21]"
1048362,118072,городок тренажерный универсальный,18,180.0,[21]
1048363,118072,универсальная спортивная площадка №2,12,480.0,"[2, 21]"
1048364,117581,площадка детская игровая учреждения Департамента образования,55,72.0,[21]
1048365,117581,полоса препятствий,40,105.0,[21]
1048366,120424,площадка для игры в футбол,24,2100.0,[3]
1048368,119471,зал спортивный,5,288.0,"[2, 21, 7]"
1048369,119471,полоса препятствий,40,144.0,[21]
1048370,119471,площадка детская игровая учреждения Департамента образования,55,400.0,[74]
1048371,121043,зал спортивный,5,164.0,"[65, 2, 53, 21]"
1048372,119226,полоса препятствий,40,175.0,[21]
1048373,117161,полоса препятствий,40,200.0,[21]
1048374,121165,городок тренажерный универсальный,18,30.0,[21]
1048381,102461,зал тренажерный,7,160.0,"[28, 46, 47]"
1048382,102461,манеж легкоатлетический,78,3600.0,[4]
1048391,121173,"манеж легкоатлетический, «РГУФК»",78,3060.0,[4]
1048396,106115,скалодром крытый,45,63.0,"[88, 87]"
1048400,121176,скалодром крытый,45,165.0,[88]
1048401,103170,каток с искусственным льдом №3,44,750.0,[1]
1048402,107524,"снежная горка, «тюбинговая горка»",14,1500.0,[75]
1048412,109940,универсальная спортивная площадка №3,12,280.0,"[21, 7]"
1048414,112322,поле конно-спортивное для конкура и выездки,54,336.0,[101]
1048419,121182,площадка для игры в футбол,24,1269.0,[3]
1048420,121182,площадка для пляжных видов спорта,9,200.0,[7]
1048422,104689,универсальная спортивная площадка,12,312.0,"[0, 1, 2, 3]"
1048423,108263,теннисный корт №3,23,420.0,[14]
1048424,108263,теннисный корт №2,23,420.0,[14]
1048425,106333,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,24.0,[21]
1048426,108263,теннисный корт №4,23,420.0,[14]
1048427,108263,теннисный корт №5,23,420.0,[14]
1048428,108263,теннисный корт №6,23,420.0,[14]
1048430,121184,универсальная спортивная площадка,12,510.0,"[0, 1, 2, 3]"
1048432,104711,ледяная горка на дворовой территории,57,29434.0,[27]
1048433,105855,ледяная горка,41,29434.0,[27]
1048474,109913,площадка для керлинга крытая,86,1250.0,[122]
1048475,121195,универсальная спортивная площадка,12,381.3,"[2, 3]"
1048476,116590,дорожка легкоатлетическая,4,615.0,[4]
1048484,121198,городок тренажерный универсальный,18,239.1,[21]
1048486,121200,городок тренажерный универсальный,18,201.0,[21]
1048487,121201,городок тренажерный универсальный,18,211.0,[21]
1048489,121203,городок тренажерный универсальный,18,99.0,[21]
1048490,121204,городок тренажерный универсальный,18,400.0,[21]
1048491,121205,городок тренажерный универсальный,18,141.0,[21]
1048492,121206,универсальная спортивная площадка,12,315.0,"[2, 3]"
1048493,121207,универсальная спортивная площадка,12,412.5,"[2, 21]"
1048494,121208,универсальная спортивная площадка,12,135.0,"[2, 3, 21]"
1048495,121209,универсальная спортивная площадка,12,434.7,"[2, 21]"
1048496,121210,универсальная спортивная площадка,12,504.0,"[3, 21]"
1048497,121210,городок тренажерный (воркаут) старого типа,27,35.0,[21]
1048499,121212,универсальная спортивная площадка,12,344.0,"[2, 21, 7]"
1048500,121212,городок тренажерный универсальный,18,78.2,[21]
1048509,109325,универсальная спортивная площадка,12,800.0,"[0, 1, 2, 7]"
1048511,121216,городок тренажерный универсальный,18,311.0,[21]
1048539,116590,площадка для игры в футбол,24,1250.0,[3]
1048540,116590,сектор для прыжков в длину,49,44.0,[4]
1048541,116590,универсальная спортивная площадка,12,378.0,"[2, 7]"
1048557,121228,площадка для игры в волейбол,42,200.0,[7]
1048558,121228,городок тренажерный (воркаут) нового типа,26,220.0,"[21, 39]"
1048571,106374,прокат спортивного инвентаря №7,34,473.0,[71]
1048572,106374,прокат спортивного инвентаря №8,34,120.0,[71]
1048573,106374,зал тренажерный,7,600.0,[21]
1048574,106374,Прокат спортивного инвентаря №9,34,30.0,[71]
1048575,109791,оборудованное место для зимнего купания в парке №2,59,50.0,[110]
1048576,112436,городок тренажерный (воркаут) нового типа №11,26,782.0,"[21, 39]"
1048614,108523,ледяная горка,41,9.0,[27]
1048644,121249,городок тренажерный универсальный,18,16.0,[21]
1048645,121249,универсальная спортивная площадка,12,400.0,"[2, 3]"
1048647,121250,универсальная спортивная площадка,12,413.0,"[0, 1, 2, 3, 38]"
1048648,100530,ледяная горка,41,9.0,[27]
1048649,108110,прокат спортивного инвентаря внутри административно-бытового комплекса,34,300.0,[71]
1048680,121256,универсальная спортивная площадка,12,286.0,"[2, 3, 21]"
1048681,121256,городок тренажерный (воркаут) нового типа,26,22.5,"[21, 39]"
1048682,121257,площадка для игры в футбол,24,1800.0,[3]
1048683,121258,универсальная спортивная площадка,12,600.0,"[2, 3, 7]"
1048684,107760,городок тренажерный универсальный,18,36.0,[21]
1048685,107753,городок тренажерный универсальный,18,525.0,[21]
1048686,107759,городок тренажерный универсальный,18,176.0,[21]
1048687,117480,зал спортивный №1,5,288.0,"[2, 7]"
1048688,117480,зал спортивный №2,5,96.0,"[2, 21]"
1048689,121173,"зал спортивный, «беговой»",5,700.0,[57]
1048690,118427,зал спортивный №1,5,108.0,"[2, 7]"
1048693,117580,зал спортивный,5,280.0,"[2, 3, 21]"
1048694,121260,универсальная спортивная площадка,12,144.0,[21]
1048695,121260,"площадка для водных экстремальных видов спорта, «Акватория»",93,2375000.0,[147]
1048697,103504,ледяная горка на дворовой территории,57,2.0,[27]
1048698,103501,ледяная горка на дворовой территории,57,2.0,[27]
1048699,105870,трасса лыжная,13,12000.0,[16]
1048700,109196,универсальная спортивная площадка,12,431.0,"[0, 1, 2, 3]"
1048701,121261,каток с искусственным льдом,44,1140.0,"[0, 1]"
1048706,103517,ледяная горка на дворовой территории,57,2.0,[27]
1048707,107838,"ледовое поле крытое №1, рядом с улицей Красного Маяка",0,1800.0,[1]
1048708,107838,"площадка детская игровая в парке №19, рядом с Бульваром Дмитрия Донского",37,375.0,[74]
1048709,107838,"площадка детская игровая в парке №20, рядом с улицей Академика Глушко",37,400.0,[74]
1048710,107838,"площадка для пикника №4, рядом с улицей Академика Глушко",56,100.0,[26]
1048712,107838,"трасса лыжная №3, рядом с улицей Новоясеневский тупик",13,10500.0,"[16, 116, 77]"
1048713,107838,"трасса лыжная №4, рядом с улицей Рокотова",13,1890.0,"[16, 116, 77]"
1048714,107838,"трасса лыжная №5, рядом с улицей Миклухо-Маклая",13,6300.0,"[16, 116, 77]"
1048715,107838,"трасса лыжная №6, рядом с улицей Поляны",13,10500.0,"[16, 116, 77]"
1048718,108284,площадка для игры в футбол,24,444.0,[3]
1048719,121262,"универсальная спортивная площадка, Кривоарбатский",12,176.0,"[2, 3]"
1048721,103505,ледяная горка на дворовой территории,57,2.0,[27]
1048722,103542,ледяная горка на дворовой территории,57,2.0,[27]
1048723,108467,Трасса лыжная №2,13,4800.0,"[16, 109]"
1048724,109691,трасса лыжная №2,13,1000.0,[16]
1048725,109691,снежная горка №2,14,150.0,[27]
1048726,109691,снежная горка №3,14,140.0,[27]
1048727,100458,городок тренажерный универсальный №2,18,300.0,[21]
1048728,108782,универсальная спортивная площадка,12,900.0,"[0, 1, 2]"
