,geometry,id,population
3017,"POLYGON ((55.23447161165036 36.95235772254828, 55.23398106621194 36.94460006774842, 55.22958444288924 36.94123808091437, 55.22567848608671 36.94563239208301, 55.22616870207857 36.95338858057067, 55.23056520428926 36.95675192401708, 55.23447161165036 36.95235772254828))",[],0.0
3018,"POLYGON ((55.68419229407655 37.74414292678439, 55.68464767360639 37.75204736738238, 55.68903819750453 37.75555642029654, 55.69297347902006 37.75115966345366, 55.69251778258015 37.74325369582431, 55.68812712156419 37.73974601226827, 55.68419229407655 37.74414292678439))","[100458, 100482, 100685, 104593, 105611, 106372, 106405, 106757, 108247, 108259, 108450, 108469, 109440, 109862, 109899, 109913, 110058, 116171, 117821, 119566, 119842, 122305, 123399, 123425, 123428, 123440, 123767]",3147.2139579544155
3019,"POLYGON ((55.5299342123919 37.26228946565815, 55.53041463816661 37.27012745829641, 55.53480947413613 37.27355838367161, 55.53872401206504 37.26914994667988, 55.53824326196612 37.26131045493921, 55.53384829829253 37.25788089948477, 55.5299342123919 37.26228946565815))",[],0.0
3020,"POLYGON ((55.53768173233749 37.32060759641023, 55.53328733378821 37.31717007675469, 55.52937012900976 37.32157516585709, 55.52984687053649 37.32941764227763, 55.53424114026968 37.33285653052615, 55.5381587973222 37.32845157395383, 55.53768173233749 37.32060759641023))",[],0.0
3021,"POLYGON ((55.47711427180411 37.28821561734891, 55.47319699659884 37.29261640052943, 55.47367374630908 37.30044600396005, 55.47806809517969 37.30387632006922, 55.48198582251474 37.29947566742612, 55.48150874881942 37.29164456794483, 55.47711427180411 37.28821561734891))","[117490, 117491, 120640]",0.0
3022,"POLYGON ((55.2602483415381 37.16447944154289, 55.26416484456258 37.16009385714452, 55.26368611089595 37.15231449398301, 55.25929120063439 37.14892219104252, 55.25537514907442 37.15330789684867, 55.2558535563415 37.16108578437479, 55.2602483415381 37.16447944154289))",[],0.0
3023,"POLYGON ((55.44536626359321 36.91424172134769, 55.44146772375257 36.91866045792845, 55.4419665055898 36.92645494973222, 55.44636415670033 36.92983218545196, 55.45026314705361 36.92541355820722, 55.44976403575327 36.91761758571933, 55.44536626359321 36.91424172134769))",[],0.0
3024,"POLYGON ((55.26233558024597 37.33675010098722, 55.26672877084579 37.34016788573628, 55.27065430091614 37.3357916430534, 55.27018618815762 37.32799748418835, 55.26579286919001 37.3245810503498, 55.26186779131895 37.32895742427677, 55.26233558024597 37.33675010098722))",[],0.0
3025,"POLYGON ((55.34064733882445 37.31591967336088, 55.33672479212756 37.320304421461, 55.33719549551766 37.32811045771622, 55.34158906940092 37.33153323287901, 55.34551206828797 37.32714861601134, 55.34504104107178 37.31934109255845, 55.34064733882445 37.31591967336088))",[],0.0
3026,"POLYGON ((55.62699113810574 37.41313273222656, 55.62307157915374 37.41754225694638, 55.62354534354937 37.42540995825559, 55.62793898873986 37.42886964593433, 55.63185900040315 37.42446025980345, 55.63138491413475 37.41659104720995, 55.62699113810574 37.41313273222656))","[108110, 117643]",0.0
3027,"POLYGON ((55.50946709716431 37.47790988468574, 55.51339303491721 37.4735159599168, 55.51292573826035 37.46566548669059, 55.50853282525348 37.46221044276703, 55.5046073403539 37.46660450810849, 55.50507431563758 37.47445347699472, 55.50946709716431 37.47790988468574))","[124630, 124632]",0.0
3028,"POLYGON ((55.5399244447807 37.42703374047514, 55.54384686369405 37.42263362871097, 55.54337544959245 37.41478129803451, 55.53898193867263 37.41133058411428, 55.53505997242117 37.41573083377531, 55.53553106445742 37.42358165965338, 55.5399244447807 37.42703374047514))",[],0.0
3029,"POLYGON ((55.5219695882132 37.54766821556673, 55.52243208344808 37.55552670220484, 55.52682412252298 37.55899550286692, 55.53075379943277 37.55460445398099, 55.53029098405413 37.54674445895311, 55.52589881193902 37.54327702139573, 55.5219695882132 37.54766821556673))","[107492, 108236, 109692, 110045, 122745, 122755, 124630, 124632]",17.856533094776825
3030,"POLYGON ((55.24228862842874 37.01005226951419, 55.24180137229281 37.00228865571175, 55.23740521818234 36.99891828628323, 55.23349644238682 37.00331017453794, 55.23398336991867 37.01107231946409, 55.23837940181994 37.01444404482638, 55.24228862842874 37.01005226951419))",[],0.0
3031,"POLYGON ((55.58987388839464 37.706589616042, 55.58548314115541 37.70309558608452, 55.58154728494227 37.70748374867804, 55.58200172216352 37.71536578662434, 55.58639233322591 37.71886117999438, 55.59032864327329 37.71447317220284, 55.58987388839464 37.706589616042))","[102995, 105286, 105767, 105903, 108462]",0.0
3032,"POLYGON ((55.85260757328741 37.54653964822567, 55.84821448499793 37.54304502917319, 55.84429451809353 37.54747069297935, 55.84476718615355 37.55539082847303, 55.84916014060781 37.55888683211142, 55.85308056086708 37.55446131586964, 55.85260757328741 37.54653964822567))","[103318, 103320, 103331, 103340, 103402, 103409, 103630, 103917, 107107, 108189, 109098, 109352, 109889, 109890, 109891, 110031, 110083, 110095, 118014, 119840, 121278, 121315, 122265, 124605, 124911]",5410.529527717378
3033,"POLYGON ((55.81920837022918 37.76159277428948, 55.81527619132729 37.76600240529738, 55.81573431937411 37.77393370646481, 55.82012494261401 37.77745691395479, 55.82405757570241 37.77304744288779, 55.82359913133492 37.76511460418875, 55.81920837022918 37.76159277428948))","[101636, 101692, 101753, 102086, 102148, 103164, 103548, 103596, 103626, 108524, 110060, 116542, 121173, 121460, 122752]",0.0
3034,"POLYGON ((55.40493301503988 37.00177128966832, 55.40102873977919 37.00618076116377, 55.40152084955736 37.01397449330172, 55.40591756283995 37.01736023462869, 55.40982228898293 37.01295087715179, 55.40932985093072 37.00515566414163, 55.40493301503988 37.00177128966832))",[],0.0
3035,"POLYGON ((55.89951066872744 37.56123886398386, 55.90390369076257 37.56474033137726, 55.90782282076657 37.56030925102095, 55.90734847529377 37.55237655477487, 55.9029553191693 37.5488764755334, 55.89903664257712 37.55330770418577, 55.89951066872744 37.56123886398386))","[100324, 100530, 100532, 103814, 103905, 103940, 104232, 104315, 104318, 104319, 107159, 107216, 108166, 108217, 108523, 108727, 108731, 109682, 109835, 118417, 118419, 118420, 121469, 122806, 124232]",11687.100910531432
3036,"POLYGON ((55.48494575814129 36.94465384673898, 55.48934341506899 36.94803705169852, 55.49324215512791 36.94361486337679, 55.4927427876186 36.93580935932262, 55.48834500920632 36.93242752818499, 55.48444671975746 36.93684982709147, 55.48494575814129 36.94465384673898))",[],0.0
3037,"POLYGON ((55.32807316220605 37.246670130532, 55.32415389201647 37.25105751739014, 55.32462846915137 37.2588558464368, 55.32902264130501 37.26226827234569, 55.33294236339339 37.25788101276395, 55.33246746139945 37.25008119980777, 55.32807316220605 37.246670130532))",[],0.0
3038,"POLYGON ((55.52936393360439 37.53102654168266, 55.53375623853818 37.53449261563308, 55.53768444126871 37.53009940383572, 55.53721988594562 37.52223997394912, 55.53282744841463 37.5187752641077, 55.52889969877425 37.52316861984923, 55.52936393360439 37.53102654168266))","[107436, 107437, 107438, 107439, 107440, 107449, 107490, 107492, 107494, 108236, 108237, 109692, 110045, 116586, 119050, 119051, 119054, 119059, 119061, 122685, 122709, 122710, 122711, 122714, 122745, 122755, 122783, 124630, 124632]",178.56533094776825
3039,"POLYGON ((55.29137049872856 37.26275136656147, 55.2957644995046 37.26616158901219, 55.29968534965835 37.26177805826855, 55.29921174710285 37.25398417759464, 55.29481761928396 37.25057530952636, 55.2908972210336 37.25495896756086, 55.29137049872856 37.26275136656147))",[],0.0
3040,"POLYGON ((55.27629167367513 37.22137318634638, 55.28021071650561 37.21698915036863, 55.27973497411633 37.20920237930006, 55.27534051447254 37.20580112313915, 55.2714219233517 37.21018528379015, 55.27189734019491 37.21797057611682, 55.27629167367513 37.22137318634638))",[],0.0
3041,"POLYGON ((55.4508653044148 37.06687615626463, 55.44695889540924 37.07128681697606, 55.44744846509946 37.07909427664411, 55.45184477101709 37.08249256185601, 55.4557516312052 37.07808201907047, 55.45526173426286 37.0702730729581, 55.4508653044148 37.06687615626463))",[],0.0
3042,"POLYGON ((55.51323160461065 36.92930205892958, 55.50933418057592 36.93372719826399, 55.50983420633688 36.9415356728091, 55.51423198522818 36.94492049391614, 55.5181298598693 36.94049546512431, 55.51762950498225 36.93268550449433, 55.51323160461065 36.92930205892958))",[],0.0
3043,"POLYGON ((55.8115110856488 37.55910518945652, 55.81103969569585 37.55119117668784, 55.80664675668565 37.54769946034229, 55.80272534141334 37.55212037488575, 55.8031964118325 37.56003285844058, 55.80758921702795 37.56352595646689, 55.8115110856488 37.55910518945652))","[103204, 103318, 103440, 103472, 103708, 103965, 106736, 106855, 107200, 107697, 108189, 108445, 108448, 109350, 109565, 109783, 109804, 109889, 109901, 112354, 116212, 116217, 116480, 118789, 119629, 119779, 119841, 121154, 121355, 121378, 121410, 121427, 121431, 121433, 121923, 122233, 122277]",5812.301522349857
3044,"POLYGON ((55.58210104543723 37.36288345596535, 55.58257690094882 37.37073913709427, 55.58697094867716 37.37418800267611, 55.59088927063843 37.3697798161411, 55.59041309237297 37.36192262861859, 55.58601891493008 37.35847513421849, 55.58210104543723 37.36288345596535))",[108110],0.0
3045,"POLYGON ((55.39711950083166 37.41960651588867, 55.39758598284431 37.42743156035187, 55.40197884081665 37.43087269115546, 55.40590534716204 37.42648741993764, 55.40543854288703 37.41866088052474, 55.40104555455869 37.4152211074712, 55.39711950083166 37.41960651588867))",[124573],0.0
3046,"POLYGON ((55.67825281628668 37.86012472838861, 55.6826421900887 37.86364786206094, 55.68658326850615 37.85925818447566, 55.68613451866113 37.8513452092001, 55.6817450057323 37.84782344195227, 55.67780438174609 37.85221328335544, 55.67825281628668 37.86012472838861))","[100017, 100680, 100703, 104421, 104429, 104460, 104479, 104519, 104595, 104998, 104999, 105000, 105598, 105622, 109335, 112392, 119676, 119677, 119678, 119945, 120174, 120175, 120176, 120249, 122877, 122969, 122974, 122975, 122976, 122979, 122981, 122986, 122987]",2093.6785053625827
3047,"POLYGON ((55.4294572602507 37.40016176324114, 55.43385049759821 37.40360186212524, 55.43777468472613 37.39921164722978, 55.43730518195599 37.39138119738462, 55.43291181469267 37.38794245893443, 55.4289880800855 37.39233280970353, 55.4294572602507 37.40016176324114))",[],0.0
3048,"POLYGON ((55.6218270576892 37.19211542687035, 55.61743116046114 37.18868829199472, 55.61352307089073 37.19310977445704, 55.61401042680259 37.20095826620547, 55.6184061974333 37.20438677805942, 55.62231473877971 37.19996542137917, 55.6218270576892 37.19211542687035))",[],0.0
3049,"POLYGON ((55.73611000727658 37.84612953032977, 55.736560648873 37.85405169942127, 55.74095023574473 37.85757899257743, 55.74488932021151 37.85318274640887, 55.74443836333591 37.84525904295131, 55.74004863730197 37.84173312022925, 55.73611000727658 37.84612953032977))","[101357, 101963, 101983, 102159, 102166, 102167, 102261, 102262, 102263, 102264, 102265, 103101, 103687, 104199, 106678, 106922, 109299, 109737, 112418, 118485, 118486, 118923, 118924, 118926, 120357, 121925, 121946, 122903, 123059, 123941]",30057.00933178309
3050,"POLYGON ((55.38394826789641 37.06718405461357, 55.38443607950543 37.07497933541879, 55.38883217641823 37.0783719038067, 55.39274058546984 37.07396782712734, 55.39225244643778 37.06617106453395, 55.38785622580736 37.06277986059626, 55.38394826789641 37.06718405461357))",[],0.0
3051,"POLYGON ((55.22625239016736 37.29386996957795, 55.22232782801678 37.29824394894291, 55.22279625324892 37.30602687153434, 55.22718956495054 37.30943729286393, 55.23111457916109 37.30506344278236, 55.23064582958031 37.29727904189959, 55.22625239016736 37.29386996957795))",[],0.0
3052,"POLYGON ((55.44085285110605 36.84411957073576, 55.43695787656505 36.84854178494407, 55.43746081907467 36.85632992379129, 55.44185906657194 36.85969732612701, 55.44575449131111 36.85527521730589, 55.44525121832427 36.84748560057518, 55.44085285110605 36.84411957073576))",[],0.0
3053,"POLYGON ((55.56542762862514 37.5745140759429, 55.56496495463423 37.56664596661009, 55.56057286908101 37.56317293540443, 55.55664359098412 37.56756664839295, 55.55710594519132 37.57543324612336, 55.56149789724952 37.57890764227218, 55.56542762862514 37.5745140759429))","[108138, 108176, 108211, 109691, 116240, 117761, 117762, 117773, 120049, 122522, 122639, 122643, 122649, 122734, 122742, 124432]",1321.383449013485
3054,"POLYGON ((55.25261282996073 37.31433666191056, 55.24868792386812 37.31871223791284, 55.24915592568172 37.32650166108508, 55.25354915756236 37.32991698893181, 55.2574745158078 37.32554154351883, 55.25700618999004 37.31775063948108, 55.25261282996073 37.31433666191056))",[],0.0
3055,"POLYGON ((55.54965146732714 37.44965073591555, 55.5501209186296 37.45750694480463, 55.55451401582205 37.46096482658099, 55.55843779300894 37.45656513254738, 55.55796802016781 37.44870741662579, 55.55357479170827 37.44525090196449, 55.54965146732714 37.44965073591555))",[],0.0
3056,"POLYGON ((55.78270090036006 37.70968460722997, 55.78663109663339 37.70527513188829, 55.78616959680966 37.69735468692372, 55.78177821815114 37.69384524991139, 55.77784847578293 37.69825488100501, 55.77830965819769 37.70617379355901, 55.78270090036006 37.70968460722997))","[100256, 100481, 101209, 101560, 101795, 101857, 102252, 102461, 105877, 106269, 106342, 106362, 106374, 108393, 108449, 108802, 109296, 110012, 112434, 112435, 112436, 112439, 112440, 112441, 112446, 112447, 112448, 112450, 112451, 112452, 112453, 112457, 112458, 112459, 112460, 112461, 112462, 112463, 112464, 112465, 117168, 120294, 121320, 121421, 124304, 124326, 125077]",941.9321207494776
3057,"POLYGON ((55.34870781497408 37.17353984520154, 55.35310287176215 37.17694276449684, 55.35701745085155 37.17254808743042, 55.35653652157382 37.16475036823268, 55.35214133929439 37.16134880896176, 55.34822721175399 37.16574360867555, 55.34870781497408 37.17353984520154))",[],0.0
3058,"POLYGON ((55.53566832285816 37.35639143780134, 55.53127427387805 37.35294925211474, 55.52735514082769 37.35735206060964, 55.52782960436696 37.36519692044308, 55.53222352386398 37.36864047380647, 55.53614310933469 37.36423779985264, 55.53566832285816 37.35639143780134))",[122939],0.0
3059,"POLYGON ((55.4647622024864 37.36062814730484, 55.46084079111738 37.36502344760966, 55.46131267111205 37.37285631020202, 55.46570628539327 37.37629536996234, 55.46962814918498 37.37190020419944, 55.4691559462429 37.36406584394216, 55.4647622024864 37.36062814730484))",[],0.0
3060,"POLYGON ((55.60846549006089 37.38358253797516, 55.60894089777397 37.39144483474905, 55.61333482896615 37.39489870393682, 55.61725348264098 37.3904889040686, 55.61677775252783 37.38262509825751, 55.6123836911699 37.37917260154621, 55.60846549006089 37.38358253797516))","[108110, 124570]",0.0
3061,"POLYGON ((55.59405099730067 37.49212334541974, 55.58965807999336 37.48865794374612, 55.58573351471667 37.49305909335391, 55.5862014137799 37.50092550220178, 55.59059419892035 37.5043922724111, 55.5945192171942 37.49999126543203, 55.59405099730067 37.49212334541974))","[108135, 108212, 110044, 121493, 124571]",0.0
3062,"POLYGON ((55.42351327793014 37.09773677508725, 55.41911721972458 37.09433875709612, 55.41520847882356 37.09874447634579, 55.41569534486998 37.10654809449061, 55.42009127869827 37.10994747832483, 55.4240004708876 37.10554187836001, 55.42351327793014 37.09773677508725))",[],0.0
3063,"POLYGON ((55.45216098855604 36.8898130583698, 55.4482639249636 36.89423390157868, 55.44876442458673 36.90202775721233, 55.45316231757389 36.90540224975761, 55.45705983157303 36.9009815145522, 55.45655900214783 36.89318617861078, 55.45216098855604 36.8898130583698))",[],0.0
3064,"POLYGON ((55.85133425609064 37.66634625917614, 55.85526020700244 37.66192685112176, 55.85479384808907 37.65399649863726, 55.85040185621084 37.65048709044533, 55.84647635907755 37.65490665227195, 55.84694240007362 37.66283546871878, 55.85133425609064 37.66634625917614))","[100993, 103968, 104172, 104344, 105742, 106836, 107189, 108164, 108231, 108277, 108446, 108592, 109325, 109346, 110032, 110050, 111515, 116187, 116491, 116538, 119836, 119854, 119862, 120060, 120061, 120067, 120072, 121795, 124989]",19749.32560282317
3065,"POLYGON ((55.41662496633374 37.18902341547795, 55.42102014688918 37.19243399554547, 55.4249336399962 37.18803300606612, 55.42445150087768 37.18022131241126, 55.42005619439465 37.17681209649663, 55.41614315292765 37.18121320989428, 55.41662496633374 37.18902341547795))",[],0.0
3066,"POLYGON ((55.32960826949573 37.20329687069732, 55.32521354968746 37.19989232923398, 55.3212966516684 37.20428208536072, 55.32177402178557 37.2120762584967, 55.32616861543678 37.21548215740462, 55.33008596515781 37.21109252592058, 55.32960826949573 37.20329687069732))",[],0.0
3067,"POLYGON ((55.74639010711142 37.59022581833753, 55.74592270467762 37.58232193094273, 55.74153024975281 37.57883151593106, 55.73760533146532 37.58324361150977, 55.73807241469809 37.59114597344821, 55.74246473538962 37.59463776506608, 55.74639010711142 37.59022581833753))","[100004, 100820, 102363, 103170, 103193, 103196, 105790, 105802, 105924, 106316, 106318, 106319, 106367, 106375, 108444, 108600, 108629, 109328, 115114, 116438, 116445, 116446, 116448, 117669, 118038, 118662, 118665, 119839, 119853, 119855, 123763, 123764, 124572, 124738]",4004.327546503703
3068,"POLYGON ((55.63545358581698 37.55486524921297, 55.63984598392655 37.55834345411388, 55.64377241069621 37.55394034850923, 55.64330598609032 37.54605889176428, 55.63891345468315 37.54258205745456, 55.63498748114974 37.54698530910222, 55.63545358581698 37.55486524921297))","[100330, 100488, 101325, 101326, 103608, 103634, 103659, 104919, 105665, 106958, 108202, 108207, 108209, 110040, 116798, 116800, 117643, 122530, 122727, 122784]",4865.905268326685
3069,"POLYGON ((55.55074579111077 37.39812580204802, 55.55513946925036 37.40157571328751, 55.55906012670645 37.3971725066784, 55.5585866534276 37.38931925208058, 55.55419284513376 37.38587070931008, 55.55027264024312 37.39027405247476, 55.55074579111077 37.39812580204802))",[],0.0
3070,"POLYGON ((55.52461859133837 37.17611770829372, 55.52070852803408 37.18052998801449, 55.52119371111878 37.18835988606939, 55.52558928301099 37.1917789997942, 55.52949979799568 37.18736684458104, 55.52901428937759 37.17953545094434, 55.52461859133837 37.17611770829372))",[],0.0
3071,"POLYGON ((55.50699643563358 37.22948983488734, 55.50747815953801 37.23732093975011, 55.51187322462002 37.24074553286689, 55.51578669286344 37.23633765220064, 55.51530464411392 37.22850505103916, 55.51090945199613 37.22508182703408, 55.50699643563358 37.22948983488734))",[],0.0
3072,"POLYGON ((55.28054887710711 37.29148167128942, 55.28101957277273 37.29927495362395, 55.28541319109534 37.30268923631336, 55.2893362414874 37.29830888392934, 55.28886522147572 37.29051411939933, 55.28447147544787 37.28710118963776, 55.28054887710711 37.29148167128942))",[],0.0
3073,"POLYGON ((55.63332566236998 37.73368240917011, 55.62938958019525 37.73807385069858, 55.62984361633168 37.74596734709961, 55.63423405172176 37.74947092455069, 55.63817058787196 37.74507963993052, 55.63771623462722 37.7371846207527, 55.63332566236998 37.73368240917011))","[100328, 100329, 100467, 100642, 102459, 102609, 102615, 102804, 105919, 106388, 107606, 108248, 108301, 108467, 108492, 108615, 108866, 108966, 109542, 109875, 112409, 119508, 119509, 119751, 119752, 119753, 121489, 121609, 121988, 123943, 123944, 124204]",22717.974229829815
3074,"POLYGON ((55.59289812013464 37.33394477916086, 55.59729255633989 37.33738952970304, 55.60120866072992 37.33297811028716, 55.60072987656274 37.32512180694405, 55.59633531130979 37.32167842907749, 55.59241965924171 37.32608998168483, 55.59289812013464 37.33394477916086))",[108110],0.0
3075,"POLYGON ((55.40378205889652 36.85276238821275, 55.40428367950409 36.86054462107091, 55.40868175582542 36.86390989476083, 55.41257833130008 36.85949156556676, 55.41207638021802 36.85170785704248, 55.40767818416634 36.84834395356462, 55.40378205889652 36.85276238821275))",[],0.0
3076,"POLYGON ((55.85711669621978 37.48224792230742, 55.86151042080668 37.48573503272704, 55.86542666899489 37.48130388198263, 55.8649487394966 37.47338547717924, 55.86055488241862 37.4698997538429, 55.85663908730004 37.47433104802779, 55.85711669621978 37.48224792230742))","[100205, 100461, 103401, 103473, 103698, 106641, 106642, 106839, 107204, 108250, 109435, 109891, 109992, 110078, 110083, 110094, 119709, 120039, 120040, 120043, 120044, 121144, 121315, 121699, 121772, 121871, 121922, 121929, 121931, 123198, 123645, 124605, 124610, 124613, 124628, 124911]",15722.677389950995
3077,"POLYGON ((55.61789235913631 37.26377150215592, 55.61349715198151 37.26033499512241, 55.60958519807772 37.26475192696599, 55.61006799928339 37.27260523621545, 55.61446307850287 37.2760431184086, 55.61837548448208 37.27162631638585, 55.61789235913631 37.26377150215592))","[100038, 116532, 118260, 121442, 124444, 124660]",0.0
3078,"POLYGON ((55.63012832683606 37.53563090917792, 55.63059498377737 37.5435090497998, 55.63498748114974 37.54698530910222, 55.63891345468315 37.54258205745456, 55.63844647762574 37.53470240094685, 55.63405384718071 37.53122751216885, 55.63012832683606 37.53563090917792))","[100330, 100488, 101325, 101326, 103427, 103608, 103634, 103659, 104919, 105018, 106924, 106953, 107735, 108207, 108209, 109814, 110040, 116195, 116790, 116792, 116793, 116794, 116795, 116796, 117643, 122403, 122530, 122555, 122697, 122727, 122784, 122881, 124970]",18436.87042035707
3079,"POLYGON ((55.60615530550182 37.27702109276657, 55.6066372388448 37.28487470120883, 55.61103218990637 37.28831395806537, 55.61494533581292 37.28389823200954, 55.61446307850287 37.2760431184086, 55.61006799928339 37.27260523621545, 55.60615530550182 37.27702109276657))","[106103, 116572, 121442]",0.0
3080,"POLYGON ((55.70008766638801 37.80212625901066, 55.70053992708193 37.81003816522571, 55.70492988704429 37.8135564214377, 55.70886772458708 37.80916140256572, 55.70841514788206 37.80124796616146, 55.7040250496747 37.79773107901826, 55.70008766638801 37.80212625901066))","[100135, 100458, 100472, 100482, 100680, 100686, 103808, 104199, 104474, 104485, 105598, 106372, 108247, 108259, 109001, 112390, 119666, 119668, 119669, 119675]",7571.170032185374
3081,"POLYGON ((55.61782898870501 37.33104362832741, 55.61391345871647 37.33545693591219, 55.61439202054623 37.34331654856013, 55.61878643543091 37.34676436119138, 55.62270241779039 37.34235118746896, 55.62222353286424 37.33449006705894, 55.61782898870501 37.33104362832741))","[108110, 124570]",0.0
3082,"POLYGON ((55.90532265211655 37.58854138703499, 55.90579467980147 37.59647647724868, 55.91018735424836 37.59998327679065, 55.91410813580941 37.59555359855147, 55.91363578933849 37.58761697019227, 55.90924298012233 37.58411155841849, 55.90532265211655 37.58854138703499))","[101049, 103814, 103847, 103905, 104232, 104279, 104319, 108217, 108523, 108727, 108731, 109601, 109835, 116221, 121807, 122806, 124419]",0.0
3083,"POLYGON ((55.30596886417252 37.29637560983378, 55.30204637643293 37.30075782352662, 55.30251718374871 37.30855584757756, 55.30691080294721 37.31197314179332, 55.31083374278388 37.30759105802066, 55.31036261129515 37.29979154992274, 55.30596886417252 37.29637560983378))",[],0.0
3084,"POLYGON ((55.59345227483761 37.27456191822336, 55.58953900596723 37.27897588502972, 55.59002029137227 37.28682648486927, 55.59441516958724 37.29026462172505, 55.59832889058282 37.28585078541972, 55.59784728120817 37.27799868156448, 55.59345227483761 37.27456191822336))",[],0.0
3085,"POLYGON ((55.66653438357853 37.44428769592613, 55.66606043089997 37.43641033626672, 55.66166674387299 37.43294642987003, 55.65774714078927 37.43735850837404, 55.65822077195329 37.44523435351883, 55.66261432768573 37.44869963447861, 55.66653438357853 37.44428769592613))","[100488, 105263, 105529, 108131, 108203, 108205, 108222, 108550, 117643, 122099, 122844, 124653, 124805]",0.0
3086,"POLYGON ((55.65106662212494 37.3271700812486, 55.64715224300204 37.33158716996439, 55.64763209720832 37.33945281710383, 55.65202665359772 37.34290288539164, 55.65594148509203 37.33848593053406, 55.6554613077955 37.33061877333602, 55.65106662212494 37.3271700812486))","[100564, 106098, 108038, 108110, 116373, 116501, 121208, 121439]",0.0
3087,"POLYGON ((55.85319329409452 37.6980729743487, 55.84926540344868 37.70249002024678, 55.84972856294913 37.71042302292821, 55.85411993026732 37.7139405174, 55.85804827487754 37.70952362804057, 55.85758479817557 37.70158908746967, 55.85319329409452 37.6980729743487))","[103968, 105708, 105742, 108594, 109354, 110050, 116491, 124989]",1209.7801171711299
3088,"POLYGON ((55.59592103476577 37.52359919057476, 55.60031362524963 37.5270698417245, 55.6042395496606 37.52266912203731, 55.6037724304656 37.51479760701964, 55.59937970736626 37.51132832454215, 55.59545423604764 37.51572918821456, 55.59592103476577 37.52359919057476))","[101557, 107671, 107679, 107694, 107838, 108135, 108136, 108137, 108209, 108212, 108238, 109496, 109814, 110044, 116196, 116240, 117723, 117724, 117725, 117726, 117727, 120441, 120450, 121493, 122321, 122503, 122727, 122762, 124571]",25958.93498653181
3089,"POLYGON ((55.32630782343659 37.01538859455634, 55.32679697876008 37.02316902387292, 55.33119330432795 37.02654991130932, 55.33510059722687 37.02214900786768, 55.33461111363195 37.01436710268088, 55.33021466543977 37.01098757699277, 55.32630782343659 37.01538859455634))",[],0.0
3090,"POLYGON ((55.65022115474927 37.52148735694946, 55.65414536319897 37.51708098967769, 55.65367632118774 37.50920038658651, 55.64928339122052 37.50572766708775, 55.64535963586596 37.51013417837441, 55.64582835741322 37.51801326534114, 55.65022115474927 37.52148735694946))","[100330, 100488, 101111, 101325, 101326, 101558, 103295, 103324, 103608, 103634, 103653, 103659, 103660, 105018, 106924, 107738, 107779, 108177, 108203, 108205, 108207, 108209, 108439, 108586, 109818, 109822, 110040, 117525, 117643, 120380, 122396, 122401, 122530, 122531, 122784]",7289.929635942639
3091,"POLYGON ((55.49537446588663 37.59409969052351, 55.49491522000733 37.58624337852559, 55.49052355760619 37.58277357346299, 55.48659127475237 37.58715872030881, 55.48705020100603 37.59501352513875, 55.49144172970963 37.59848469009616, 55.49537446588663 37.59409969052351))","[124630, 124632]",0.0
3092,"POLYGON ((55.46593179013739 37.24223158240264, 55.46545169047067 37.23440795054272, 55.46105673355309 37.23098804955681, 55.45714200330693 37.23539041454843, 55.45762177812384 37.24321255350369, 55.46201660800669 37.2466338201812, 55.46593179013739 37.24223158240264))","[109174, 121908]",0.0
3093,"POLYGON ((55.8915167321455 37.63799173050379, 55.89198524231684 37.64592795217204, 55.89637737545272 37.64944029760183, 55.90030113410975 37.64501503587077, 55.89983230586054 37.63707727537619, 55.89544003706192 37.63356631563998, 55.8915167321455 37.63799173050379))","[100453, 100647, 101049, 104096, 104171, 104270, 104279, 108773, 108842, 109601, 109832, 116550, 116562, 119309, 119851, 121332, 123248]",1874.9359749515665
3094,"POLYGON ((55.37906374580693 37.05599990137088, 55.37955208965995 37.06379339291293, 55.38394826789641 37.06718405461357, 55.38785622580736 37.06277986059626, 55.38736755436105 37.05498488800592, 55.38297125262729 37.05159559066914, 55.37906374580693 37.05599990137088))",[],0.0
3095,"POLYGON ((55.85111515690733 37.73422621190443, 55.84718532680574 37.73864089111393, 55.84764616397175 37.74657625904234, 55.85203714787521 37.75009848653913, 55.85596743207861 37.74568396593914, 55.85550627824723 37.73774705903143, 55.85111515690733 37.73422621190443))","[101692, 108594, 116491]",0.0
3096,"POLYGON ((55.2838339602253 37.34604911842579, 55.27990825845818 37.35042615811287, 55.28037529576746 37.35822386422635, 55.28476835830006 37.36164601463984, 55.28869451236062 37.3572691075109, 55.28822715156537 37.34946991722086, 55.2838339602253 37.34604911842579))",[],0.0
3097,"POLYGON ((55.47854430350461 37.31170771531945, 55.4829385629461 37.31513995452799, 55.48685674245964 37.31073943308812, 55.48638021032323 37.30290654104469, 55.48198582251474 37.29947566742612, 55.47806809517969 37.30387632006922, 55.47854430350461 37.31170771531945))",[],0.0
